Continent;Region/Country;Product;Variable;Year;Unit;Quantity
Asia;Iran;Fresh Grapes;Production;2011;tonnes;2 426 031
America;Argentina;Fresh Grapes;Production;1999;tonnes;2 424 986
America;Chile;Fresh Grapes;Production;2006;tonnes;2 422 300
Global;Global;Fresh Grapes;Exports;1999;tonnes;2 422 237
Asia;Iran;Fresh Grapes;Production;2015;tonnes;2 400 000
Asia;China;Table Grapes;Consumption;2002;tonnes;2 389 566
Asia;Iran;Fresh Grapes;Production;2012;tonnes;2 389 501
America;Chile;Fresh Grapes;Production;2017;tonnes;2 383 095
Asia;India;Table Grapes;Consumption;2018;tonnes;2 381 281
Asia;India;Table Grapes;Consumption;2017;tonnes;2 369 324
Asia;Iran;Fresh Grapes;Production;2010;tonnes;2 369 027
America;Argentina;Fresh Grapes;Production;2012;tonnes;2 366 030
Asia;China;Fresh Grapes;Production;1998;tonnes;2 358 220
America;Argentina;Fresh Grapes;Production;2021;tonnes;2 347 393
Global;Global;Fresh Grapes;Exports;1997;tonnes;2 344 600
Asia;Iran;Fresh Grapes;Production;1999;tonnes;2 342 110
Asia;China;Table Grapes;Production;2002;tonnes;2 340 552
Global;Global;Fresh Grapes;Imports;1999;tonnes;2 330 594
America;Chile;Fresh Grapes;Production;2005;tonnes;2 319 200
Asia;Iran;Fresh Grapes;Production;1998;tonnes;2 315 260
America;Argentina;Fresh Grapes;Production;2003;tonnes;2 301 500
Global;Global;Fresh Grapes;Exports;1998;tonnes;2 288 369
Asia;India;Table Grapes;Production;2015;tonnes;2 280 686
Asia;Iran;Table Grapes;Production;2007;tonnes;2 275 385
Asia;Republic of Türkiye;Table Grapes;Production;2011;tonnes;2 268 900
Asia;Iran;Table Grapes;Consumption;2007;tonnes;2 261 727
America;Argentina;Fresh Grapes;Production;2009;tonnes;2 257 442
Asia;Republic of Türkiye;Table Grapes;Production;2009;tonnes;2 256 800
Asia;Iran;Fresh Grapes;Production;2014;tonnes;2 251 551
Asia;Republic of Türkiye;Table Grapes;Production;2010;tonnes;2 249 500
America;Argentina;Fresh Grapes;Production;2002;tonnes;2 244 400
Asia;Republic of Türkiye;Table Grapes;Production;2022;tonnes;2 236 000
Asia;India;Fresh Grapes;Production;2012;tonnes;2 221 000
Asia;Republic of Türkiye;Table Grapes;Production;2012;tonnes;2 219 800
Asia;Republic of Türkiye;Table Grapes;Production;2020;tonnes;2 218 000
Asia;India;Table Grapes;Production;2014;tonnes;2 208 532
Asia;India;Table Grapes;Production;2016;tonnes;2 205 084
Global;Global;Fresh Grapes;Imports;1998;tonnes;2 201 440
Asia;India;Table Grapes;Consumption;2015;tonnes;2 193 119
America;Argentina;Fresh Grapes;Production;2000;tonnes;2 191 130
Asia;Iran;Fresh Grapes;Production;2009;tonnes;2 187 065
Oceania;Australia;Fresh Grapes;Production;2021;tonnes;2 175 593
Oceania;Australia;Fresh Grapes;Production;2017;tonnes;2 167 937
Asia;Republic of Türkiye;Table Grapes;Production;2014;tonnes;2 166 749
Global;Global;Fresh Grapes;Imports;1997;tonnes;2 161 420
Asia;Republic of Türkiye;Table Grapes;Production;2006;tonnes;2 151 918
Asia;Republic of Türkiye;Table Grapes;Production;2000;tonnes;2 148 950
America;Argentina;Fresh Grapes;Production;2020;tonnes;2 138 213
Asia;Republic of Türkiye;Table Grapes;Production;2013;tonnes;2 132 600
Asia;Iran;Fresh Grapes;Production;1997;tonnes;2 124 700
Asia;India;Table Grapes;Consumption;2014;tonnes;2 121 446
Asia;India;Table Grapes;Consumption;2016;tonnes;2 117 935
Global;Global;Fresh Grapes;Exports;1996;tonnes;2 114 578
Global;Global;Fresh Grapes;Imports;1996;tonnes;2 114 008
Asia;India;Table Grapes;Production;2013;tonnes;2 111 478
Asia;Republic of Türkiye;Table Grapes;Production;2017;tonnes;2 109 000
Oceania;Australia;Fresh Grapes;Production;2022;tonnes;2 100 000
Asia;Iran;Fresh Grapes;Production;2000;tonnes;2 097 157
America;Argentina;Fresh Grapes;Production;2022;tonnes;2 096 277
Asia;Republic of Türkiye;Table Grapes;Production;2008;tonnes;2 084 794
Asia;Republic of Türkiye;Table Grapes;Consumption;2000;tonnes;2 084 250
Asia;Republic of Türkiye;Table Grapes;Consumption;2009;tonnes;2 073 548
America;Argentina;Fresh Grapes;Production;2017;tonnes;2 072 474
America;Chile;Fresh Grapes;Production;2003;tonnes;2 066 300
Asia;Republic of Türkiye;Table Grapes;Production;2005;tonnes;2 064 429
Asia;Republic of Türkiye;Table Grapes;Production;2019;tonnes;2 050 000
America;Argentina;Fresh Grapes;Production;1996;tonnes;2 039 894
Asia;China;Fresh Grapes;Production;1997;tonnes;2 033 000
Africa;South Africa;Fresh Grapes;Production;2017;tonnes;2 032 582
Asia;India;Table Grapes;Consumption;2013;tonnes;2 027 889
Oceania;Australia;Fresh Grapes;Production;2005;tonnes;2 026 500
Oceania;Australia;Fresh Grapes;Production;2004;tonnes;2 014 970
Africa;South Africa;Fresh Grapes;Production;2020;tonnes;2 008 242
Oceania;Australia;Fresh Grapes;Production;2016;tonnes;2 007 394
Asia;Republic of Türkiye;Table Grapes;Consumption;2011;tonnes;2 007 317
Africa;South Africa;Fresh Grapes;Production;2015;tonnes;2 007 293
America;Argentina;Fresh Grapes;Production;1998;tonnes;2 001 673
Asia;Republic of Türkiye;Table Grapes;Consumption;2006;tonnes;2 001 202
Asia;Republic of Türkiye;Table Grapes;Consumption;2010;tonnes;2 000 895
Africa;South Africa;Fresh Grapes;Production;2021;tonnes;2 000 297
Asia;Republic of Türkiye;Table Grapes;Production;2016;tonnes;1 990 604
Asia;Iran;Fresh Grapes;Production;2020;tonnes;1 982 604
Oceania;Australia;Fresh Grapes;Production;2006;tonnes;1 981 200
Africa;South Africa;Fresh Grapes;Production;2013;tonnes;1 979 872
Asia;Iran;Fresh Grapes;Production;1996;tonnes;1 978 350
Oceania;Australia;Fresh Grapes;Production;2013;tonnes;1 977 738
America;Chile;Fresh Grapes;Production;2004;tonnes;1 977 200
Africa;South Africa;Fresh Grapes;Production;2016;tonnes;1 966 291
Oceania;Australia;Fresh Grapes;Production;2008;tonnes;1 956 800
Africa;South Africa;Fresh Grapes;Production;2014;tonnes;1 949 264
Asia;Iran;Fresh Grapes;Production;2019;tonnes;1 945 930
Asia;Republic of Türkiye;Table Grapes;Production;2018;tonnes;1 945 262
Asia;Republic of Türkiye;Table Grapes;Production;2007;tonnes;1 940 790
Asia;Republic of Türkiye;Table Grapes;Production;2003;tonnes;1 934 406
Africa;South Africa;Fresh Grapes;Production;2022;tonnes;1 929 466
Asia;Iran;Fresh Grapes;Production;2008;tonnes;1 919 952
Oceania;Australia;Fresh Grapes;Production;2018;tonnes;1 919 681
Global;Global;Fresh Grapes;Exports;1995;tonnes;1 916 752
Asia;Iran;Fresh Grapes;Production;2018;tonnes;1 915 050
Asia;Republic of Türkiye;Table Grapes;Consumption;2005;tonnes;1 908 979
Africa;South Africa;Fresh Grapes;Production;2018;tonnes;1 901 736
America;Chile;Fresh Grapes;Production;2000;tonnes;1 899 900
Asia;Iran;Fresh Grapes;Production;2022;tonnes;1 899 585
Asia;Republic of Türkiye;Table Grapes;Production;2015;tonnes;1 891 910
Asia;Iran;Fresh Grapes;Production;2021;tonnes;1 888 802
Asia;India;Table Grapes;Production;2012;tonnes;1 888 152
Africa;South Africa;Fresh Grapes;Production;2019;tonnes;1 883 869
Asia;Republic of Türkiye;Table Grapes;Consumption;2008;tonnes;1 883 201
Asia;China;Fresh Grapes;Production;1996;tonnes;1 883 140
Asia;India;Fresh Grapes;Production;2009;tonnes;1 878 000
Asia;Iran;Table Grapes;Production;2015;tonnes;1 877 040
Asia;Republic of Türkiye;Table Grapes;Production;2002;tonnes;1 875 732
America;Argentina;Fresh Grapes;Production;2016;tonnes;1 872 106
Asia;Republic of Türkiye;Table Grapes;Production;2004;tonnes;1 867 680
Asia;Iran;Fresh Grapes;Production;2016;tonnes;1 866 340
Africa;South Africa;Fresh Grapes;Production;2008;tonnes;1 865 300
Asia;Republic of Türkiye;Table Grapes;Production;2021;tonnes;1 856 929
Oceania;Australia;Fresh Grapes;Production;2019;tonnes;1 856 394
Asia;Republic of Türkiye;Table Grapes;Consumption;2015;tonnes;1 855 860
Oceania;Australia;Fresh Grapes;Production;2015;tonnes;1 852 095
Global;Global;Fresh Grapes;Imports;1995;tonnes;1 847 719
Asia;Iran;Fresh Grapes;Production;1995;tonnes;1 845 730
Africa;South Africa;Fresh Grapes;Production;2012;tonnes;1 841 385
Asia;Republic of Türkiye;Table Grapes;Consumption;2003;tonnes;1 835 719
Asia;Iran;Table Grapes;Consumption;2015;tonnes;1 829 670
Asia;Republic of Türkiye;Table Grapes;Consumption;2016;tonnes;1 826 853
Asia;Iran;Table Grapes;Production;2013;tonnes;1 819 744
Asia;India;Table Grapes;Consumption;2012;tonnes;1 814 639
Africa;South Africa;Fresh Grapes;Production;2007;tonnes;1 812 400
Oceania;Australia;Fresh Grapes;Production;2012;tonnes;1 808 044
Asia;Iran;Table Grapes;Consumption;2013;tonnes;1 805 885
Oceania;Australia;Fresh Grapes;Production;2014;tonnes;1 804 355
Asia;Uzbekistan;Fresh Grapes;Production;2022;tonnes;1 800 000
Asia;Republic of Türkiye;Table Grapes;Consumption;2002;tonnes;1 798 975
Asia;Republic of Türkiye;Table Grapes;Consumption;2014;tonnes;1 798 305
Oceania;Australia;Fresh Grapes;Production;2009;tonnes;1 797 900
Asia;Iran;Table Grapes;Production;2003;tonnes;1 791 524
Asia;Republic of Türkiye;Table Grapes;Consumption;2013;tonnes;1 789 605
Asia;Iran;Table Grapes;Consumption;2003;tonnes;1 785 234
America;Chile;Fresh Grapes;Production;2002;tonnes;1 772 300
Asia;Republic of Türkiye;Table Grapes;Consumption;2007;tonnes;1 770 949
Asia;Iran;Fresh Grapes;Production;2017;tonnes;1 765 538
Africa;South Africa;Fresh Grapes;Production;2004;tonnes;1 761 922
Asia;Iran;Table Grapes;Production;2005;tonnes;1 761 636
Africa;South Africa;Fresh Grapes;Production;2006;tonnes;1 757 355
Oceania;Australia;Fresh Grapes;Production;2002;tonnes;1 753 900
Asia;Iran;Table Grapes;Consumption;2005;tonnes;1 753 646
Africa;South Africa;Fresh Grapes;Production;2009;tonnes;1 748 600
Africa;South Africa;Fresh Grapes;Production;2010;tonnes;1 743 500
Asia;China;Fresh Grapes;Production;1995;tonnes;1 741 710
Asia;Iran;Table Grapes;Production;2002;tonnes;1 738 371
Asia;Republic of Türkiye;Table Grapes;Production;2001;tonnes;1 737 057
Asia;Iran;Table Grapes;Consumption;2002;tonnes;1 735 831
Asia;Iran;Table Grapes;Production;2014;tonnes;1 735 734
Asia;India;Fresh Grapes;Production;2008;tonnes;1 735 000
Africa;Egypt;Fresh Grapes;Production;2017;tonnes;1 734 424
Asia;Iran;Table Grapes;Consumption;2014;tonnes;1 723 459
Oceania;Australia;Fresh Grapes;Production;2011;tonnes;1 720 400
Asia;Iran;Table Grapes;Production;2004;tonnes;1 713 853
Asia;Republic of Türkiye;Table Grapes;Consumption;2004;tonnes;1 708 550
Asia;Iran;Table Grapes;Consumption;2004;tonnes;1 708 213
Asia;China;Table Grapes;Consumption;2001;tonnes;1 701 562
Asia;Uzbekistan;Fresh Grapes;Production;2021;tonnes;1 695 259
Africa;Egypt;Fresh Grapes;Production;2016;tonnes;1 691 194
America;Brazil;Fresh Grapes;Production;2021;tonnes;1 687 908
Africa;Egypt;Fresh Grapes;Production;2015;tonnes;1 686 706
Asia;India;Fresh Grapes;Production;2007;tonnes;1 685 300
Asia;Republic of Türkiye;Table Grapes;Consumption;2012;tonnes;1 683 180
Africa;South Africa;Fresh Grapes;Production;2005;tonnes;1 682 800
Africa;South Africa;Fresh Grapes;Production;2011;tonnes;1 680 436
America;Brazil;Fresh Grapes;Production;2017;tonnes;1 680 020
Oceania;Australia;Fresh Grapes;Production;2020;tonnes;1 674 160
America;Chile;Fresh Grapes;Production;1997;tonnes;1 669 188
Oceania;Australia;Fresh Grapes;Production;2010;tonnes;1 663 522
Europe;Italy;Table Grapes;Production;2005;tonnes;1 661 232
Asia;Republic of Türkiye;Table Grapes;Consumption;2001;tonnes;1 657 883
Asia;China;Table Grapes;Production;2001;tonnes;1 653 642
Asia;India;Fresh Grapes;Production;2006;tonnes;1 649 600
America;Chile;Fresh Grapes;Production;1998;tonnes;1 642 093
Africa;South Africa;Fresh Grapes;Production;2003;tonnes;1 641 500
Africa;Egypt;Fresh Grapes;Production;2018;tonnes;1 641 075
America;Chile;Fresh Grapes;Production;2001;tonnes;1 633 300
America;Chile;Fresh Grapes;Production;1996;tonnes;1 629 906
Asia;Uzbekistan;Fresh Grapes;Production;2017;tonnes;1 625 511
Europe;Germany;Fresh Grapes;Production;1999;tonnes;1 616 415
Asia;Uzbekistan;Fresh Grapes;Production;2016;tonnes;1 613 131
Asia;Uzbekistan;Fresh Grapes;Production;2020;tonnes;1 606 942
Asia;Uzbekistan;Fresh Grapes;Production;2019;tonnes;1 603 308
Asia;Iran;Table Grapes;Production;2006;tonnes;1 601 639
Africa;Egypt;Fresh Grapes;Production;2014;tonnes;1 596 200
Africa;Egypt;Fresh Grapes;Production;2019;tonnes;1 595 380
America;Brazil;Fresh Grapes;Production;2018;tonnes;1 592 242
Asia;Uzbekistan;Fresh Grapes;Production;2018;tonnes;1 589 784
Asia;Iran;Table Grapes;Consumption;2006;tonnes;1 588 205
Africa;Egypt;Table Grapes;Production;2017;tonnes;1 584 156
Africa;Egypt;Table Grapes;Production;2016;tonnes;1 582 427
Asia;Uzbekistan;Fresh Grapes;Production;2015;tonnes;1 579 349
Africa;Egypt;Table Grapes;Production;2015;tonnes;1 576 838
Asia;India;Fresh Grapes;Production;2005;tonnes;1 564 700
Asia;Iran;Table Grapes;Production;2001;tonnes;1 560 080
Asia;Iran;Table Grapes;Consumption;2001;tonnes;1 558 950
Oceania;Australia;Fresh Grapes;Production;2001;tonnes;1 546 000
Asia;Iran;Table Grapes;Consumption;2016;tonnes;1 545 770
Asia;Iran;Table Grapes;Production;1999;tonnes;1 544 615
Asia;Iran;Table Grapes;Consumption;1999;tonnes;1 543 341
Asia;Iran;Table Grapes;Production;1998;tonnes;1 542 373
Asia;Iran;Table Grapes;Consumption;1998;tonnes;1 540 992
Africa;Egypt;Fresh Grapes;Production;2008;tonnes;1 531 400
Oceania;Australia;Fresh Grapes;Production;2007;tonnes;1 530 400
Asia;Iran;Table Grapes;Production;2011;tonnes;1 529 360
America;Chile;Fresh Grapes;Production;1995;tonnes;1 526 200
Africa;South Africa;Fresh Grapes;Production;1999;tonnes;1 525 100
Asia;Iran;Table Grapes;Consumption;2011;tonnes;1 519 823
Asia;Iran;Table Grapes;Production;1997;tonnes;1 518 788
Asia;Iran;Table Grapes;Consumption;1997;tonnes;1 518 556
Africa;Egypt;Fresh Grapes;Production;2022;tonnes;1 517 976
Africa;Egypt;Table Grapes;Production;2018;tonnes;1 508 868
Europe;Italy;Table Grapes;Production;2006;tonnes;1 505 853
America;Brazil;Fresh Grapes;Production;2022;tonnes;1 502 357
Africa;South Africa;Fresh Grapes;Production;2002;tonnes;1 500 100
Global;Global;Dried Grapes;Consumption;2019;tonnes;1 500 040
America;Brazil;Fresh Grapes;Production;2015;tonnes;1 499 353
Global;Global;Dried Grapes;Consumption;2016;tonnes;1 498 095
Europe;Germany;Fresh Grapes;Production;1995;tonnes;1 487 000
Africa;Egypt;Fresh Grapes;Production;2007;tonnes;1 485 010
Asia;India;Table Grapes;Production;2009;tonnes;1 484 432
Africa;Egypt;Table Grapes;Production;2019;tonnes;1 483 703
Global;Global;Dried Grapes;Consumption;2015;tonnes;1 482 687
Europe;Italy;Table Grapes;Production;2003;tonnes;1 479 800
Asia;Iran;Table Grapes;Production;2010;tonnes;1 474 921
Asia;India;Fresh Grapes;Production;2004;tonnes;1 474 800
Asia;Iran;Table Grapes;Production;2012;tonnes;1 471 973
Oceania;Australia;Fresh Grapes;Production;2003;tonnes;1 469 940
Africa;Egypt;Table Grapes;Consumption;2016;tonnes;1 469 302
Europe;Portugal;Fresh Grapes;Production;1996;tonnes;1 465 900
America;Brazil;Fresh Grapes;Production;2011;tonnes;1 463 481
Global;Global;Dried Grapes;Production;2019;tonnes;1 462 661
Africa;Egypt;Table Grapes;Consumption;2015;tonnes;1 460 927
Global;Global;Dried Grapes;Consumption;2013;tonnes;1 460 806
Global;Global;Dried Grapes;Production;2009;tonnes;1 459 922
Africa;Egypt;Table Grapes;Consumption;2017;tonnes;1 455 855
America;Brazil;Fresh Grapes;Production;2012;tonnes;1 455 809
Asia;Iran;Table Grapes;Consumption;2012;tonnes;1 454 114
Asia;Iran;Table Grapes;Consumption;2010;tonnes;1 450 651
Global;Global;Dried Grapes;Consumption;2008;tonnes;1 450 469
Africa;South Africa;Fresh Grapes;Production;2000;tonnes;1 449 600
Global;Global;Dried Grapes;Consumption;2018;tonnes;1 447 940
America;Chile;Fresh Grapes;Production;1999;tonnes;1 445 728
America;Brazil;Fresh Grapes;Production;2019;tonnes;1 445 705
Global;Global;Dried Grapes;Consumption;2022;tonnes;1 445 028
Global;Global;Dried Grapes;Consumption;2014;tonnes;1 443 338
Africa;Egypt;Table Grapes;Production;2014;tonnes;1 442 368
Asia;Iran;Table Grapes;Production;1996;tonnes;1 441 574
Asia;Uzbekistan;Fresh Grapes;Production;2014;tonnes;1 441 200
Asia;Iran;Table Grapes;Consumption;1996;tonnes;1 440 904
Africa;South Africa;Fresh Grapes;Production;1997;tonnes;1 438 500
America;Brazil;Fresh Grapes;Production;2014;tonnes;1 436 074
Africa;Egypt;Fresh Grapes;Production;2021;tonnes;1 435 000
Africa;Egypt;Fresh Grapes;Production;2013;tonnes;1 434 700
Africa;Egypt;Fresh Grapes;Production;2006;tonnes;1 431 970
Global;Global;Dried Grapes;Production;2020;tonnes;1 431 509
Europe;Romania;Fresh Grapes;Production;1996;tonnes;1 431 440
Global;Global;Dried Grapes;Production;2008;tonnes;1 430 349
Europe;Germany;Fresh Grapes;Production;1998;tonnes;1 430 300
Global;Global;Dried Grapes;Consumption;2012;tonnes;1 430 174
Global;Global;Dried Grapes;Consumption;2017;tonnes;1 428 671
Global;Global;Dried Grapes;Production;2022;tonnes;1 422 274
America;Brazil;Fresh Grapes;Production;2008;tonnes;1 421 431
Africa;South Africa;Fresh Grapes;Production;1998;tonnes;1 420 200
Europe;Italy;Table Grapes;Production;2004;tonnes;1 418 438
America;Brazil;Fresh Grapes;Production;2020;tonnes;1 416 398
Global;Global;Dried Grapes;Consumption;2005;tonnes;1 413 146
America;Brazil;Fresh Grapes;Production;2013;tonnes;1 412 854
Global;Global;Dried Grapes;Production;2013;tonnes;1 412 057
Africa;Egypt;Table Grapes;Production;2022;tonnes;1 411 717
Africa;South Africa;Fresh Grapes;Production;1996;tonnes;1 411 310
Europe;Italy;Table Grapes;Production;2000;tonnes;1 410 500
Global;Global;Dried Grapes;Consumption;2010;tonnes;1 409 707
Global;Global;Dried Grapes;Consumption;2000;tonnes;1 407 168
Global;Global;Dried Grapes;Production;2000;tonnes;1 405 508
Asia;Republic of Türkiye;Table Grapes;Production;1995;tonnes;1 405 500
Asia;Republic of Türkiye;Table Grapes;Production;1996;tonnes;1 404 000
Europe;Germany;Fresh Grapes;Production;2018;tonnes;1 403 597
Global;Global;Dried Grapes;Consumption;2006;tonnes;1 403 294
Europe;Germany;Fresh Grapes;Production;2007;tonnes;1 400 644
Global;Global;Dried Grapes;Consumption;2021;tonnes;1 397 015
Global;Global;Dried Grapes;Consumption;2020;tonnes;1 396 195
Global;Global;Dried Grapes;Consumption;2007;tonnes;1 394 736
Africa;Egypt;Table Grapes;Consumption;2018;tonnes;1 392 972
Africa;South Africa;Fresh Grapes;Production;1995;tonnes;1 392 000
Africa;Egypt;Fresh Grapes;Production;2005;tonnes;1 391 750
Global;Global;Dried Grapes;Consumption;2009;tonnes;1 387 604
Global;Global;Dried Grapes;Production;2018;tonnes;1 387 444
Asia;India;Table Grapes;Consumption;2009;tonnes;1 387 063
Asia;Iran;Table Grapes;Production;2021;tonnes;1 383 938
Asia;China;Table Grapes;Consumption;2000;tonnes;1 381 384
Asia;Republic of Türkiye;Table Grapes;Consumption;1995;tonnes;1 380 272
Africa;Egypt;Fresh Grapes;Production;2012;tonnes;1 378 815
Global;Global;Dried Grapes;Production;2006;tonnes;1 377 697
Global;Global;Dried Grapes;Production;2016;tonnes;1 377 372
Global;Global;Dried Grapes;Consumption;2004;tonnes;1 376 999
Asia;Republic of Türkiye;Table Grapes;Consumption;1996;tonnes;1 376 372
Global;Global;Dried Grapes;Production;2005;tonnes;1 374 890
Asia;India;Table Grapes;Production;2008;tonnes;1 374 876
Global;Global;Dried Grapes;Production;2007;tonnes;1 374 324
America;Brazil;Fresh Grapes;Production;2007;tonnes;1 371 555
